kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,deskripsi,path,path_gambar
alun-alun,Alun-Alun Kudus,-6.8077663,110.8417328,"Alun Alun Simpang 7 Kudus, Demaan, Kudus, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Kudus,"Alun-Alun Kudus, Kudus, Jawa Tengah","Kecamatan Kudus (bahasa Jawa:  ꦏꦸꦢꦸꦱ꧀ Pegon: قدوس) (ditulis juga sebagai Kota Kudus) adalah sebuah kecamatan dan ibu kota yang menjadi pusat pemerintahan dan perekonomian dari Kabupaten Kudus di provinsi Jawa Tengah, Indonesia.


== Etimologi ==
Menurut Ricklefs, Kudus merupakan satu-satunya kota di Jawa yang menggunakan nama dari bahasa Arab.",gambar_wisata/Alun-Alun_Kudus,gambar_wisata/Alun-Alun_Kudus
alun-alun,Alun-Alun Lamongan,-7.120213,112.4157189,"Alun-Alun Lamongan, Lamongan, Jawa Timur, Jawa, Indonesia",Jawa Timur,Lamongan,"Alun-Alun Lamongan, Lamongan, Jawa Timur","Kecamatan Lamongan (Aksara Jawa: ꦏꦼꦕꦩꦠꦤ꧀ꦭꦩꦺꦴꦔꦤ꧀) merupakan sebuah kecamatan sekaligus ibu kota dari Kabupaten Lamongan, Provinsi Jawa Timur, Indonesia. Kecamatan Lamongan adalah salah satu kecamatan dari 27 kecamatan yang berada di Kabupaten Lamongan dengan jarak orbitasi 0,5 Km dari Ibu Kota Lamongan atau +20km arah kecamatan Gresik (kota terdekat)


== Geografi ==
Luas wilayah Kecamatan Lamongan adalah 3.965,3 Ha.",gambar_wisata/Alun-Alun_Lamongan,gambar_wisata/Alun-Alun_Lamongan
alun-alun,Alun-Alun Lumajang,-8.1352201,113.2244432,"Alun-Alun Lumajang, Ditotrunan, Lumajang, Jawa Timur, Jawa, Indonesia",Jawa Timur,Lumajang,"Alun-Alun Lumajang, Lumajang, Jawa Timur","Kabupaten Lumajang (Hanacaraka: ꦭꦸꦩꦗꦁ, Pegon: لوماجاڠ; pelafalan dalam bahasa Indonesia: [luˈmad͡ʒaŋ]) adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Ibu kotanya adalah Kecamatan Lumajang Kota.",gambar_wisata/Alun-Alun_Lumajang,gambar_wisata/Alun-Alun_Lumajang
alun-alun,Alun-Alun Madiun,-7.6291792,111.5168307,"Alun-alun Madiun, Pangongangan, Kota Madiun, Jawa Timur, Jawa, Indonesia",Jawa Timur,Kota Madiun,"Alun-Alun Madiun, Kota Madiun, Jawa Timur","Kota Madiun (bahasa Jawa: Hanacaraka: ꦩꦝꦶꦪꦸꦤ꧀, Pegon: ماڎييون, translit. Madhiyun; pengucapan bahasa Jawa: [maˈɖijʊn]) adalah sebuah kota di provinsi Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Madiun,gambar_wisata/Alun-Alun_Madiun
alun-alun,Alun-Alun Magelang,-7.4771886,110.2182633,"Alun-Alun Kota Magelang, Mateseh, Kauman, Kota Magelang, Jawa Tengah, Jawa, 56122, Indonesia",Jawa Tengah,Kota Magelang,"Alun-Alun Magelang, Kota Magelang, Jawa Tengah","Kota Magelang (bahasa Jawa:  Hanacaraka : ꦩꦒꦼꦭꦁ, Pegon: ماڮٓلاڠ, translit. Magêlang) adalah salah satu kota yang terletak di provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Magelang,gambar_wisata/Alun-Alun_Magelang
alun-alun,Alun-Alun Malang,-7.9826135,112.6308234,"Alun-Alun Malang, Kiduldalem, Kota Malang, Jawa Timur, Jawa, Indonesia",Jawa Timur,Kota Malang,"Alun-Alun Malang, Kota Malang, Jawa Timur","Kota Malang (bahasa Jawa: Hanacaraka: ꦩꦭꦁ, Pegon: مالاڠ; pengucapan bahasa Jawa: [ˈmalaŋ]) adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia, Kota ini merupakan kota terbesar kedua di Jawa Timur setelah Surabaya, dan kota terbesar ke-12 di Indonesia. Kota ini didirikan pada masa Pemerintahan Belanda pada 1 April 1914 dengan E.K Broeveldt sebagai wali kota pertama.",gambar_wisata/Alun-Alun_Malang,gambar_wisata/Alun-Alun_Malang
alun-alun,Alun-Alun Mojokerto,-7.4632394,112.4319642,"Alun-Alun Mojokerto, Magersari, Kota Mojokerto, Jawa Timur, Jawa, Indonesia",Jawa Timur,Kota Mojokerto,"Alun-Alun Mojokerto, Kota Mojokerto, Jawa Timur","Kota Mojokerto (bahasa Jawa: Hanacaraka: ꦩꦙꦏꦽꦠ, Pegon: ماجاكۤرتا, translit. Måjåkěrtå; pengucapan bahasa Jawa: [mɔd͡ʒɔˈkǝrt̪ɔ]) adalah sebuah kota di Provinsi Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Mojokerto,gambar_wisata/Alun-Alun_Mojokerto
alun-alun,Alun-Alun Ngawi,-7.4036079,111.4445975,"Alun-Alun Ngawi, Cabean, Sidorejo, Ngawi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Ngawi,"Alun-Alun Ngawi, Ngawi, Jawa Timur","Kecamatan Ngawi (atau juga dikenal: Kota Ngawi; bahasa Jawa:  ꦑꦕꦩꦠꦤ꧀ꦟ꧀ꦒꦮꦶ, Pegon:  ككاماتا ڠاوي, translit. Kacamatan Ngawì.",gambar_wisata/Alun-Alun_Ngawi,gambar_wisata/Alun-Alun_Ngawi
alun-alun,Alun-Alun Pacitan,-8.1946928,111.1031621,"Alun-Alun Pacitan, Pacitan, Jawa Timur, Jawa, Indonesia",Jawa Timur,Pacitan,"Alun-Alun Pacitan, Pacitan, Jawa Timur","Kecamatan Pacitan (bahasa Jawa: ꦥꦕꦶꦠꦤ꧀ Pegon: ڤاڅيتان) adalah ibu kota Kabupaten Pacitan yang sekaligus menjadi pusat pemerintahan dan perekonomian dari Kabupaten Pacitan. Kecamatan Pacitan Kota bersama dengan Kecamatan Ngadirojo, juga merupakan pusat perekonomian kabupaten Pacitan secara keseluruhan.",gambar_wisata/Alun-Alun_Pacitan,gambar_wisata/Alun-Alun_Pacitan
alun-alun,Alun-Alun Pandeglang,-6.3098034,106.1067856,"Alun Alun Pandeglang, Pandeglang, Banten, Jawa, Indonesia",Banten,Pandeglang,"Alun-Alun Pandeglang, Pandeglang, Banten","Kabupaten Pandeglang (bahasa Sunda: ᮕᮔ᮪ᮓᮦᮌᮣᮀ, translit. Pandéglang), adalah sebuah kabupaten yang terletak di Provinsi Banten, Indonesia.",gambar_wisata/Alun-Alun_Pandeglang,gambar_wisata/Alun-Alun_Pandeglang
alun-alun,Alun-Alun Pasuruan,-7.6418879,112.9066793,"Alun-Alun Kota Pasuruan, Bangilan, Kota Pasuruan, Jawa Timur, Jawa, Indonesia",Jawa Timur,Kota Pasuruan,"Alun-Alun Pasuruan, Kota Pasuruan, Jawa Timur","Kota Pasuruan (bahasa Jawa:  Hanacaraka: ꦥꦱꦸꦫꦸꦃꦲꦤ꧀, Pegon: ڤاسوروهن, translit. Pasuruhan; pengucapan bahasa Jawa: [paˈsurʊhːan]) adalah sebuah kota yang berada di provinsi Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Pasuruan,gambar_wisata/Alun-Alun_Pasuruan
alun-alun,Alun-Alun Pemalang,-6.8902902,109.3806267,"Alun-Alun Pemalang, Pemalang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Pemalang,"Alun-Alun Pemalang, Pemalang, Jawa Tengah","Kabupaten Pemalang (bahasa Jawa:   Hanacaraka: ꦥꦼꦩꦭꦁ, Pegon: ڤمالاڠ, translit. Pěmàlàng) adalah sebuah wilayah kabupaten yang terletak di provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Pemalang,gambar_wisata/Alun-Alun_Pemalang
alun-alun,Alun-Alun Ponorogo,-7.8710476,111.462263,"Alun-Alun Ponorogo, Ponorogo, Jawa Timur, Jawa, Indonesia",Jawa Timur,Ponorogo,"Alun-Alun Ponorogo, Ponorogo, Jawa Timur","Kabupaten Ponorogo  (bahasa Jawa: Hanacaraka: ꦥꦤꦫꦒ, Pegon: ڤاناراڮا, translit. Pånårågå; pengucapan bahasa Jawa: [pɔnɔˈrɔgɔ]) adalah sebuah wilayah kabupaten yang terletak di provinsi  Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Ponorogo,gambar_wisata/Alun-Alun_Ponorogo
alun-alun,Alun-Alun Probolinggo,-7.7441363,113.2158448,"Alun-Alun Probolinggo, Mayangan, Kota Probolinggo, Jawa Timur, Jawa, Indonesia",Jawa Timur,Kota Probolinggo,"Alun-Alun Probolinggo, Kota Probolinggo, Jawa Timur","Kota Probolinggo (disingkat Proling, Hanacaraka: ꦥꦿꦧꦭꦶꦁꦒ, Pegon: ڤراباليڠڮا, Hanzi: 龐越, pelafalan dalam bahasa Indonesia: [prɔbɔˈliŋgɔ]) adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Terletak sekitar 100 km sebelah tenggara Surabaya, Kota Probolinggo berbatasan dengan Selat Madura di sebelah utara, serta Kabupaten Probolinggo di sebelah timur, selatan, dan barat.",gambar_wisata/Alun-Alun_Probolinggo,gambar_wisata/Alun-Alun_Probolinggo
alun-alun,Alun-Alun Purbalingga,-7.3895946,109.3632534,"Alun-alun Purbalingga, Purbalingga Food Center, Purbalingga, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Purbalingga,"Alun-Alun Purbalingga, Purbalingga, Jawa Tengah","Kabupaten Purbalingga (bahasa Jawa:  Hanacaraka: ꦥꦸꦂꦧꦭꦶꦁꦒ, Pegon: ڤورباليڠڮا, translit. Purbalingga) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Purbalingga,gambar_wisata/Alun-Alun_Purbalingga
alun-alun,Alun-Alun Purwokerto,-7.4243879,109.230123,"Alun Alun Purwokerto, Tanjung, Purwokerto, Banyumas, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Purwokerto,"Alun-Alun Purwokerto, Purwokerto, Jawa Tengah","Purwokerto (bahasa Jawa: ꦥꦹꦂꦮ꧀ꦮꦏꦽꦠ, Pegon: بوروكيرتو, translit. Purwakerta) adalah sebuah wilayah yang menjadi pusat pemerintahan atau ibu kota Kabupaten Banyumas, Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Purwokerto,gambar_wisata/Alun-Alun_Purwokerto
alun-alun,Alun-Alun Rembang,-6.7055526,111.3486723,"Alun-Alun Rembang, Rembang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Rembang,"Alun-Alun Rembang, Rembang, Jawa Tengah","Rembang (bahasa Jawa: ꦉꦩ꧀ꦧꦁ Pegon: رمباڠ, Hanzi: 伦邦) adalah ibu kota Kabupaten Rembang yang sekaligus menjadi pusat pemerintahan dan perekonomian dari Kabupaten Rembang. Rembang juga merupakan sebuah wilayah kecamatan yang terletak di Kabupaten Rembang, Provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Rembang,gambar_wisata/Alun-Alun_Rembang
alun-alun,Alun-Alun Semarang,-6.9717528,110.4237203,"Alun Alun Semarang, RW 01, Kauman, Semarang Tengah, Kota Semarang, Jawa Tengah, Jawa, 50000, Indonesia",Jawa Tengah,Kota Semarang,"Alun-Alun Semarang, Kota Semarang, Jawa Tengah","Kota Salatiga (bahasa Jawa:  Hanacaraka: ꦯꦭꦠꦶꦒ, Pegon: سالاتيڮا pengucapan bahasa Jawa: [sɔlɔˈt̪igɔ]) adalah kota di provinsi Jawa Tengah, Indonesia, yang menjadi enklave dari Kabupaten Semarang. Kota Salatiga terletak 49 kilometer di sebelah Selatan Kota Semarang dan 52 kilometer di sebelah Utara Kota Surakarta, serta berada di jalan negara yang menghubungkan antara Kabupaten Semarang dengan kota Surakarta.",gambar_wisata/Alun-Alun_Semarang,gambar_wisata/Alun-Alun_Semarang
alun-alun,Alun-Alun Serang,-6.1173476,106.1530639,"Alun-Alun Serang, Kotabaru, Serang, Serang ᮞᮦᮛᮀ, Jawa, Indonesia",,Serang ᮞᮦᮛᮀ,"Alun-Alun Serang, Serang ᮞᮦᮛᮀ, nan",Deskripsi tidak ditemukan,gambar_wisata/Alun-Alun_Serang,gambar_wisata/Alun-Alun_Serang
alun-alun,Alun-Alun Sidoarjo,-7.4462137,112.7178539,"Alun-Alun Sidoarjo, Pucanganom, Sidoarjo, Jawa Timur, Jawa, Indonesia",Jawa Timur,Sidoarjo,"Alun-Alun Sidoarjo, Sidoarjo, Jawa Timur","Kabupaten Sidoarjo (bahasa Jawa:  Hanacaraka: ꦱꦶꦢꦲꦂꦗ, Pegon: سيداهرجا, translit. Sidåarjå; pengucapan bahasa Jawa: [sid̪ɔˈard͡ʒɔ]) adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Sidoarjo,gambar_wisata/Alun-Alun_Sidoarjo
alun-alun,Alun-Alun Situbondo,-7.7068185,114.0054037,"Alun-Alun Situbondo, Dawuhan, Situbondo, Jawa Timur, Jawa, Indonesia",Jawa Timur,Situbondo,"Alun-Alun Situbondo, Situbondo, Jawa Timur","Pada tanggal 10 Oktober 1996, terjadi kerusuhan anti-Kristen anti anti-orang keturunan Tionghoa di Kabupaten Situbondo, Jawa Timur. Peristiwa itu mulai karena massa tidak puas dengan hukuman penjara lima tahun untuk terdakwa Saleh, (yang beragama Islam) yaitu tuntutan maksimal yang dapat dijatuhkan atas kasus penghinaan terhadap agama Islam.",gambar_wisata/Alun-Alun_Situbondo,gambar_wisata/Alun-Alun_Situbondo
alun-alun,Alun-Alun Solo,-7.5747341,110.8287812,"Alun-alun utara, Kauman, Surakarta, Kecamatan Pasar Kliwon, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Surakarta,"Alun-Alun Solo, Surakarta, Jawa Tengah","Kota Surakarta (bahasa Jawa: Hanacaraka: ꦯꦹꦫꦏꦂꦡ, Pegon: سوراكارتا, Hanzi: 梭罗市, pengucapan bahasa Jawa: [surɔˈkartɔ]) atau Solo (bahasa Jawa: ꦯꦭ, translit. Sala, pengucapan bahasa Jawa: [sɔlɔ]) adalah salah satu kota di provinsi Jawa Tengah, Indonesia, dengan luas 44,04 km2.",gambar_wisata/Alun-Alun_Solo,gambar_wisata/Alun-Alun_Solo
alun-alun,Alun-Alun Sragen,-7.4277082,111.0234646,"Alun-Alun Sragen ""Sasana Langen Putra"", Sragen, Jawa Tengah, Jawa, 57211, Indonesia",Jawa Tengah,Sragen,"Alun-Alun Sragen, Sragen, Jawa Tengah","Kabupaten Sragen (bahasa Jawa: Hanacaraka: ꦯꦿꦒꦺꦤ꧀, Pegon: سراڬن, translit. Ṡragèn) adalah sebuah wilayah kabupaten di Solo Raya, Provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Sragen,gambar_wisata/Alun-Alun_Sragen
alun-alun,Alun-Alun Sukoharjo,-7.68293,110.8405744,"Alun-Alun Satya Negara, Jetis, Sukoharjo, Jawa Tengah, Jawa, 57511, Indonesia",Jawa Tengah,Sukoharjo,"Alun-Alun Sukoharjo, Sukoharjo, Jawa Tengah","Kota Surakarta (bahasa Jawa: Hanacaraka: ꦯꦹꦫꦏꦂꦡ, Pegon: سوراكارتا, Hanzi: 梭罗市, pengucapan bahasa Jawa: [surɔˈkartɔ]) atau Solo (bahasa Jawa: ꦯꦭ, translit. Sala, pengucapan bahasa Jawa: [sɔlɔ]) adalah salah satu kota di provinsi Jawa Tengah, Indonesia, dengan luas 44,04 km2.",gambar_wisata/Alun-Alun_Sukoharjo,gambar_wisata/Alun-Alun_Sukoharjo
alun-alun,Alun-Alun Surabaya,-7.2500402,112.737988,"Alon-Alon Contong, Bubutan, Surabaya, Jawa Timur, Jawa, Indonesia",Jawa Timur,Surabaya,"Alun-Alun Surabaya, Surabaya, Jawa Timur","Kota Surabaya (bahasa Jawa: Hanacaraka: ꦏꦸꦛꦯꦸꦫꦨꦪ, Pegon: كوڟا سورابايا, translit. Kuthå Suråbåyå; pengucapan bahasa Jawa: [kuʈɔ surɔˈbɔjɔ]; pelafalan dalam bahasa Indonesia: [suraˈbaja] ) adalah ibu kota Provinsi Jawa Timur yang menjadi pusat pemerintahan dan perekonomian sekaligus kota terbesar di provinsi tersebut.",gambar_wisata/Alun-Alun_Surabaya,gambar_wisata/Alun-Alun_Surabaya
alun-alun,Alun-Alun Tegal,-6.8674529,109.1379097,"Alun-alun Kota Tegal, Kademangan, Tegal, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Tegal,"Alun-Alun Tegal, Tegal, Jawa Tengah","Kota Tegal (bahasa Jawa: Hanacaraka: ꦠꦼꦒꦭ꧀, Pegon تٓڮل, Hanzi: 直葛, Belanda: Tagal) adalah sebuah satu kota di Provinsi Jawa Tengah, Indonesia. Kota ini pernah menjadi cikal-bakal berdirinya Korps Marinir seperti tercatat dalam Pangkalan IV ALRI Tegal dengan nama Corps Mariniers, pada 15 November 1945.",gambar_wisata/Alun-Alun_Tegal,gambar_wisata/Alun-Alun_Tegal
alun-alun,Alun-Alun Temanggung,-7.3162058,110.1755232,"Alun-Alun Kota Temanggung, Pandean, Temanggung, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Temanggung,"Alun-Alun Temanggung, Temanggung, Jawa Tengah","Kabupaten Temanggung (bahasa Jawa:  Hanacaraka: ꦠꦼꦩꦔ꧀ꦒꦸꦁ, Pegon: تماڠڬوڠ, translit. Temanggung) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Tengah, Indonesia.",gambar_wisata/Alun-Alun_Temanggung,gambar_wisata/Alun-Alun_Temanggung
alun-alun,Alun-Alun Trenggalek,-8.0491348,111.7092032,"Alun-Alun Trenggalek, Trenggalek, Jawa Timur, Jawa, Indonesia",Jawa Timur,Trenggalek,"Alun-Alun Trenggalek, Trenggalek, Jawa Timur","Kabupaten Trenggalek (bahasa Jawa: Hanacaraka: ꦠꦽꦔ꧀ꦒꦭꦺꦏ꧀, Pegon: ترۤڠؼالَيك, translit. Trênggalèk; pengucapan bahasa Jawa: [t̪rəŋgaˈlɛk̚]) adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia.",gambar_wisata/Alun-Alun_Trenggalek,gambar_wisata/Alun-Alun_Trenggalek
alun-alun,Alun-Alun Utara,-7.8044707,110.3643622,"Alun-Alun Utara Yogyakarta, Musikanan, Panembahan, Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Alun-Alun Utara, Kota Yogyakarta, Daerah Istimewa Yogyakarta","Kota Yogyakarta (bahasa Jawa: ꦔꦪꦺꦴꦒꦾꦏꦂꦠ, translit. Ngayogyakarta, pengucapan bahasa Jawa: [kuʈɔ ŋajogjɔˈkart̪ɔ], atau dikenal oleh masyarakat setempat dengan sebutan nama Yogya atau Jogja) adalah ibu kota sekaligus pusat pemerintahan dan perekonomian dari provinsi Daerah Istimewa Yogyakarta, Indonesia.",gambar_wisata/Alun-Alun_Utara,gambar_wisata/Alun-Alun_Utara
alun-alun,Alun-Alun Utara Yogyakarta,-7.8044707,110.3643622,"Alun-Alun Utara Yogyakarta, Musikanan, Panembahan, Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Alun-Alun Utara Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta","Kota Yogyakarta (bahasa Jawa: ꦔꦪꦺꦴꦒꦾꦏꦂꦠ, translit. Ngayogyakarta, pengucapan bahasa Jawa: [kuʈɔ ŋajogjɔˈkart̪ɔ], atau dikenal oleh masyarakat setempat dengan sebutan nama Yogya atau Jogja) adalah ibu kota sekaligus pusat pemerintahan dan perekonomian dari provinsi Daerah Istimewa Yogyakarta, Indonesia.",gambar_wisata/Alun-Alun_Utara_Yogyakarta,gambar_wisata/Alun-Alun_Utara_Yogyakarta
alun-alun,Alun-Alun Wonosobo,-7.3587052,109.9030423,"Alun-Alun Wonosobo, Wonosobo, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Wonosobo,"Alun-Alun Wonosobo, Wonosobo, Jawa Tengah","Stasiun Wonosobo (WS) merupakan stasiun kereta api nonaktif kelas III/kecil yang terletak di Jalan Raden Kolonel Karjono, Wonosobo, Wonosobo. Stasiun ini merupakan stasiun kereta api yang lokasinya paling timur di Wilayah Penjagaan Aset V Purwokerto lintas Purwokerto–Wonosobo.",gambar_wisata/Alun-Alun_Wonosobo,gambar_wisata/Alun-Alun_Wonosobo
bukit,Bukit 2000 Kuningan,-6.7968035,108.4741153,"perumahan bukit pejaten residence, desa nanggela, Jalan Pangeran Kejaksan, Babakan, Kuningan, Jawa Barat, Jawa, 45558, Indonesia",Jawa Barat,Kuningan,"Bukit 2000 Kuningan, Kuningan, Jawa Barat","Kabupaten Kuningan (Aksara Sunda: ᮊᮥᮔᮤᮍᮔ᮪) adalah sebuah wilayah kabupaten yang terletak di bagian ujung timur Provinsi Jawa Barat, Indonesia. Ibu kota kabupaten ini berada di Kecamatan Kuningan.",gambar_wisata/Bukit_2000_Kuningan,gambar_wisata/Bukit_2000_Kuningan
bukit,Bukit Asah Bugbug,-8.4947581,115.5960209,"Bukit Asah, Bugbug, Kecamatan Karangasem, Karangasem, Bali, Nusa Tenggara, 80311, Indonesia",Bali,Karangasem,"Bukit Asah Bugbug, Karangasem, Bali",Deskripsi tidak ditemukan,gambar_wisata/Bukit_Asah_Bugbug,gambar_wisata/Bukit_Asah_Bugbug
bukit,Bukit Asah Karangasem,-8.4947581,115.5960209,"Bukit Asah, Bugbug, Kecamatan Karangasem, Karangasem, Bali, Nusa Tenggara, 80311, Indonesia",Bali,Karangasem,"Bukit Asah Karangasem, Karangasem, Bali",Deskripsi tidak ditemukan,gambar_wisata/Bukit_Asah_Karangasem,gambar_wisata/Bukit_Asah_Karangasem
bukit,Bukit Baka,-0.65,112.366667,"Bukit Baka, Menukung, Melawi, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Melawi,"Bukit Baka, Melawi, Kalimantan Barat","Taman Nasional Bukit Baka Bukit Raya atau biasa disingkat menjadi TNBBBR, merupakan kawasan konservasi yang menjadi taman nasional yang terletak di jantung Pulau Kalimantan, tepatnya di perbatasan antara provinsi Kalimantan Barat dengan Kalimantan Tengah. Kawasan ini memiliki peranan penting dalam Fungsi hidrologis sebagai catchment area bagi Daerah Aliran Sungai Melawi di Kalimantan Barat dan Daerah Aliran Sungai Katingan di Kalimantan Tengah.",gambar_wisata/Bukit_Baka,gambar_wisata/Bukit_Baka
bukit,Bukit Barisan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Bukit Barisan, Pesisir Barat, Lampung","Kabupaten Pesisir Barat adalah sebuah kabupaten di Provinsi Lampung, Indonesia. Ibu kotanya adalah Krui.",gambar_wisata/Bukit_Barisan,gambar_wisata/Bukit_Barisan
bukit,Bukit Barisan Selatan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Bukit Barisan Selatan, Pesisir Barat, Lampung","Kabupaten Pesisir Barat adalah sebuah kabupaten di Provinsi Lampung, Indonesia. Ibu kotanya adalah Krui.",gambar_wisata/Bukit_Barisan_Selatan,gambar_wisata/Bukit_Barisan_Selatan
bukit,Bukit Batu,-1.7494671,114.3528566,"Bukit Batu, Kapuas, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kapuas,"Bukit Batu, Kapuas, Kalimantan Tengah","Kalimantan Tengah (diakronimkan: Kalteng) adalah salah satu provinsi di Pulau Kalimantan, Indonesia. Ibu kota provinsi ini berada di Kota Palangka Raya.",gambar_wisata/Bukit_Batu,gambar_wisata/Bukit_Batu
bukit,Bukit Batu Layar,-8.5303114,116.0785592,"Perum. Pesona Bukit Hijau, Dusun Teloke Laug, Desa Senteluk, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83111, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Bukit Batu Layar, Lombok Barat, Nusa Tenggara Barat",Nusa Tenggara Barat (disingkat NTB) ialah sebuah provinsi di Indonesia yang berada di bagian tengah Kepulauan Nusa Tenggara di antara provinsi Bali di sebelah barat dan provinsi Nusa Tenggara Timur di sebelah Timur. Pusat pemerintahan dan ibu kota provinsi ini berada di Kota Mataram.,gambar_wisata/Bukit_Batu_Layar,gambar_wisata/Bukit_Batu_Layar
bukit,Bukit Batu Sulawesi Selatan,-5.152682,119.484512,"Jalan Bukit Batu Antang, Pannara, Antang, Manggala, Makassar, Sulawesi Selatan, Sulawesi, 90234, Indonesia",Sulawesi Selatan,Makassar,"Bukit Batu Sulawesi Selatan, Makassar, Sulawesi Selatan","Sulawesi Selatan (diakronimkan: Sulsel; Lontara: ᨔᨘᨒᨓᨙᨔᨗ ᨔᨛᨒᨈ ) adalah sebuah provinsi di semenanjung bagian selatan pulau Sulawesi, Indonesia. Kepulauan Selayar di bagian selatan pulau Sulawesi juga merupakan bagian dari provinsi tersebut.",gambar_wisata/Bukit_Batu_Sulawesi_Selatan,gambar_wisata/Bukit_Batu_Sulawesi_Selatan
bukit,Bukit Besar,-3.166667,102.866667,"Bukit Besar, Lubuklinggau, Sumatera Selatan, Sumatera, Indonesia",Sumatera Selatan,Lubuklinggau,"Bukit Besar, Lubuklinggau, Sumatera Selatan","Kota Lubuklinggau (Surat Ulu : ꤾꥈꤷꥈꤰ꥓ ꤾꥇꥏꤱꥌ) adalah sebuah kota di Provinsi Sumatera Selatan, Indonesia. Kota ini terletak paling barat Provinsi Sumatera Selatan.",gambar_wisata/Bukit_Besar,gambar_wisata/Bukit_Besar
bukit,Bukit Bintang,-7.8460828,110.4796997,"Bukit Bintang, Jalan Raya Wonosari - Yogyakarta, Ngasemayu, Patuk, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta, Jawa, 55862, Indonesia",Daerah Istimewa Yogyakarta,Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀,"Bukit Bintang, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta",Deskripsi tidak ditemukan,gambar_wisata/Bukit_Bintang,gambar_wisata/Bukit_Bintang
bukit,Bukit Bintang Yogyakarta,-7.8460828,110.4796997,"Bukit Bintang, Jalan Raya Wonosari - Yogyakarta, Ngasemayu, Patuk, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta, Jawa, 55862, Indonesia",Daerah Istimewa Yogyakarta,Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀,"Bukit Bintang Yogyakarta, Kabupaten Gunungkidul ꦏꦧꦸꦥꦠꦺꦤ꧀ꦒꦸꦤꦸꦁꦏꦶꦢꦸꦭ꧀, Daerah Istimewa Yogyakarta",Deskripsi tidak ditemukan,gambar_wisata/Bukit_Bintang_Yogyakarta,gambar_wisata/Bukit_Bintang_Yogyakarta
